Report Name,Object URL,Include Type,group_id,is duplicate,report_output_fmt,ac_report_type
YTZ Daily Flight Details,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,155,N,Excel Document,Report
YUL Connecting Flights Report (Day-of),/output/Station_Reports/YUL_CNX_Report/YUL_CNX_Report.fex,N,156,Y,E-Mail (HTML Document),Report
YUL Connecting Flights Report(Next-Day),/output/Station_Reports/YUL_CNX_Report/YUL_CNX_Report.fex,N,156,Y,E-Mail (HTML Document),Report
YVR Connecting PAX Report,/output/Station_Reports/YVR_Connecting_PAX/YVR_Connecting_PAX.fex,N,157,N,Excel Document,Report
YYZ CNX PAWOB breakdown,/output/Baggage_Reports/YYZ_CNX_PAWOB_breakdown/yyz_cnx_pawob_breakdown_SITA.fex,N,158,N,Excel Document,Report
OPR Fin Changes Supplementary,/output/Misc_Reports/OPR_Fin_Changes_Supplementary/wor02_08_table_fin_changes.fex,N,159,N,Excel Document,Report
OPR Fin Changes Supplementary,/output/OTP_Reports/OPR_Report/wor02_01_parameters.fex,N,159,N,Excel Document,Report
OPR Fin Changes Supplementary,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,159,N,Excel Document,Report
OPR Supplement Reports,/output/OTP_Reports/OPR_Supplement/wor02_sup_high_impact_delays.fex,N,160,N,2x PDF Documents1x Excel Document,Report
OPR Supplement Reports,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,160,N,2x PDF Documents1x Excel Document,Report
OTP Delay Flight YUL,/output/OTP_Reports/OTP_Ivy_Delay_Flight/OTP_IVY_Delay_Report_YUL.fex,N,161,Y,E-Mail (HTML Document),Report
OTP Delay Flight YUL,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,161,Y,E-Mail (HTML Document),Report
OTP Delay Flight YVR,/output/OTP_Reports/OTP_Ivy_Delay_Flight/OTP_IVY_Delay_Report_YUL.fex,N,161,Y,E-Mail (HTML Document),Report
OTP Delay Flight YVR,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,161,Y,E-Mail (HTML Document),Report
Daily OTP Delay Flight YYZ,/output/OTP_Reports/OTP_Ivy_Delay_Flight/OTP_Delay_Flight_Ivy_YYZ_Daily_SF.fex,N,162,N,E-Mail (HTML Document),Report
Daily OTP Delay Flight YYZ,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,162,N,E-Mail (HTML Document),Report
OTP Delay Flight YYZ,/output/OTP_Reports/OTP_Ivy_Delay_Flight/OTP_IVY_Delay_Report_YUL.fex,N,161,Y,E-Mail (HTML Document),Report
OTP Delay Flight YYZ,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,161,Y,E-Mail (HTML Document),Report
Baggage Scanning Performance - Monthly,/output/Baggage_Reports/Baggage_Performance_by_Station/baggage_performace_overall.fex,N,163,N,Excel Document,Report
Baggage Scanning Performance - Monthly,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,163,N,Excel Document,Report
Baggage Segregation Compliance Report,/output/Baggage_Reports/Baggage_Segregation_Compliance_Report/Baggage_Segregation_Compliance_Report.fex,N,164,N,nan,Report
Baggage Segregation Compliance Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,164,N,nan,Report
BOS Inbound and Outbound Baggage Monthly Summary Report,/output/Baggage_Reports/Inbound_Outbound_bags_by_Station/INB_OUTB_STN.fex,N,165,N,Excel Document,Report
BOS Inbound and Outbound Baggage Monthly Summary Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,165,N,Excel Document,Report
CPA Report Monthly,/output/Compliance_Reports/CPA_Report_Monthly/CPA_MNTHLY_REPORT.fex,N,166,N,PDF Document,Report
CPA Report Monthly,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,166,N,PDF Document,Report
Crew Radiation Report,/output/IFS_Reports/Crew_Radiation/crewfops_radiation_report.fex,N,167,N,Excel Document,Report
Crew Radiation Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,167,N,Excel Document,Report
FOPS Blockoverfly Monthly Report,/output/FOPs_Reports/FOPS_Blockoverfly_monthly_report/fops_blockoverfly_underfly.fex,N,168,N,Excel Document,Report
FOPS Blockoverfly Monthly Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,168,N,Excel Document,Report
FOPS Hotel Report,/output/IFS_Reports/IFS_Hotel_Report/ifs_hotel_report.fex,N,119,Y,Excel Document,Report
FOPS Hotel Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,119,Y,Excel Document,Report
IFS Hotel Report,/output/IFS_Reports/IFS_Hotel_Report/ifs_hotel_report.fex,N,119,Y,Excel Document,Report
IFS Hotel Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,119,Y,Excel Document,Report
Monthly MBG Report,/output/FOPs_Reports/Flight_Ops_Reports/NETLINE_MBG_REPORT.fex,N,169,N,Excel Document,Report
FOPS Synthetics,/output/FOPs_Reports/FOPS_Metrics/FOPS_Synthetics.fex,N,170,N,Excel Document,Report
FOPS Synthetics,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,170,N,Excel Document,Report
FOPS Synthetics,/output/OPS_BI_Tool/Flight_Ops_Reports/Monthly_Crew_Pairing/crew_pairing_review_hold_file.fex,Y,170,N,Excel Document,Report
FOPS Synthetics,/output/FOPs_Reports/Flight_Ops_Reports/Monthly_Crew_Pairing/crew_pairing_review_hold_file.fex,Y,170,N,Excel Document,Report
IFS Block Time Report (Monthly),/output/IFS_Reports/IFS_Block_Time_Report/ifs_blocktime_citypair.fex,N,171,N,Excel Document,Report
IFS Block Time Report (Monthly),/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,171,N,Excel Document,Report
Monthly Crew Absence Report,/output/FOPs_Reports/FOPS_NLCREW_ABSCENCE_REPORT/Crew_Absence_Report.fex,N,172,N,Excel Document,Report
Monthly Ferry Flights Report,/output/OTP_Reports/Monthly_Ferry_Flight_Report/monthly_ferry_flight_report.fex,N,173,N,Excel Document,Report
Monthly Ferry Flights Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,173,N,Excel Document,Report
Monthly DH Report,/output/FOPs_Reports/Monthly_DH_Report/monthly_dh_report.fex,N,174,N,Excel Document,Report
Monthly DH Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,174,N,Excel Document,Report
Weekly PAX Check-In Stats Report - Segment Based,/output/Customer_Reports/PAX_CheckIn_Stats/Weekly_PAX_CheckIn_Stats_v2.fex,N,175,N,Excel Document,Report
Weekly PAX Check-In Stats Report - Segment Based,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,175,N,Excel Document,Report
Weekly PAX Check-In Stats Report - Journey Based,/output/Customer_Reports/PAX_CheckIn_Stats/Weekly_PAX_CheckIn_Stats_v3.fex,N,176,N,Excel Document,Report
Weekly PAX Check-In Stats Report - Journey Based,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,176,N,Excel Document,Report
Weekly SSCI Acceptance Report,/output/Customer_Reports/PAX_CheckIn_Stats/Weekly_Acceptance_Report_PAX_FLT_STD.fex,N,143,Y,Excel Document,Report
Weekly SSCI Acceptance Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,143,Y,Excel Document,Report
Netline UOC Report (Friday),/output/Misc_Reports/Netline_UOC_Report/Netline_UOC.fex,N,177,Y,Excel Document,Report
Netline UOC Report (Monday),/output/Misc_Reports/Netline_UOC_Report/Netline_UOC.fex,N,177,Y,Excel Document,Report
Weekly Cancelled Flights & Seats Comparison Report,/output/Executive_Reports/Weekly_CNLs_YoY_Report/Weekly_CNLs_YoY_Report_v2.fex,N,178,N,PDF Document,Report
Weekly Cancelled Flights & Seats Comparison Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/utility_functions.fex,N,178,N,PDF Document,Report
Weekly Crew VO Report,/output/FOPs_Reports/Crew_VO_Report/Crew_VO_Report.fex,N,179,N,Excel Document,Report
Weekly Crew VO Report,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,179,N,Excel Document,Report
Weekly MTC Visits,/output/Misc_Reports/Weekly_MTC_Visits/Weekly_MTC_Visits.fex,N,180,N,Excel Document,Report
Weekly MTC Visits,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,180,N,Excel Document,Report
Weekly PAX CheckIn Stats Report - LHR,/output/Customer_Reports/PAX_CheckIn_Stats/Weekly_PAX_CheckIn_Stats_LHR.fex,N,181,N,Excel Document,Report
Weekly PAX CheckIn Stats Report - LHR,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,181,N,Excel Document,Report
ACM MEL Stats,/output/ETLs/Portal_Upload/portal_acm_data_add.fex,N,182,N,XML Document,ETL-Integration
ACM MEL Stats,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,182,N,XML Document,ETL-Integration
ACM OTP Stats,/output/ETLs/Portal_Upload/portal_upload_stn_otp_stats_acm.fex,N,183,N,XML Document,ETL-Integration
ACM OTP Stats,/output/ETLs/Portal_Upload/portal_upload_stn_otp_stats_acm_working.fex,N,183,N,XML Document,ETL-Integration
ACM OTP Stats,/output/ETLs/OPR_Data/oper_perf_summary_parameters.fex,N,183,N,XML Document,ETL-Integration
ACM OTP Stats,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data.fex,Y,183,N,XML Document,ETL-Integration
ACM OTP Stats,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,Y,183,N,XML Document,ETL-Integration
ACM OTP Stats,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,183,N,XML Document,ETL-Integration
ACM OTP Stats,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_trax.fex,Y,183,N,XML Document,ETL-Integration
ACM OTP Stats,/output//home/BuildScanDirectory/ops/WFC/Repository/Ops_Analytics/~tp038123/dash_data_trax.fex,Y,183,N,XML Document,ETL-Integration
Air Canada YYZ OTP - A15 & D15 (+/-),/output/Station_Reports/Air_Canada_YYZ_OTP_-_A15_D15/Air_Canada_YYZ_OTP_-_A15_and_D15.fex,N,184,N,Excel Document,Report
Air Canada YYZ OTP - A15 & D15 (+/-),/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,184,N,Excel Document,Report
SLVW ITD YEG 24-Hour Forecast,/output/SLVW_ITD_YVR/slvwyegitd24hourforecast.fex,N,185,N,E-Mail (HTML Document),Report
SLVW ITD YEG 24-Hour Forecast,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,185,N,E-Mail (HTML Document),Report
SLVW ITD YHZ 24-Hour Forecast,/output/SLVW_ITD_YVR/slvwyhzitd24hourforecast.fex,N,186,N,E-Mail (HTML Document),Report
SLVW ITD YHZ 24-Hour Forecast,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,186,N,E-Mail (HTML Document),Report
SLVW ITD YUL 24-Hour Forecast,/output/SLVW_ITD_YVR/slvwyulitd24hourforecast.fex,N,187,N,E-Mail (HTML Document),Report
SLVW ITD YUL 24-Hour Forecast,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,187,N,E-Mail (HTML Document),Report
SLVW ITD YVR 24-Hour Forecast WF8,/output/SLVW_ITD_YVR/slvwyvritd24hourforecast.fex,N,188,N,E-Mail (HTML Document),Report
SLVW ITD YVR 24-Hour Forecast WF8,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,188,N,E-Mail (HTML Document),Report
SLVW ITD YYC 24-Hour Forecast WF8,/output/SLVW_ITD_YVR/slvwyycitd24hourforecast.fex,N,189,N,E-Mail (HTML Document),Report
SLVW ITD YYC 24-Hour Forecast WF8,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,189,N,E-Mail (HTML Document),Report
SLVW ITD YYZ 24-Hour Forecast WF8,/output/SLVW_ITD_YVR/slvw_yyz_itd_24hour_forecast.fex,N,190,N,E-Mail (HTML Document),Report
SLVW ITD YYZ 24-Hour Forecast WF8,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,190,N,E-Mail (HTML Document),Report
MTA Daily - Eastern Stations,/output/MTA_Daily_YYZ/nick_rouge_station_delays_leg_flown1.fex,N,191,Y,Excel Document,Report
MTA Daily - Eastern Stations,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,191,Y,Excel Document,Report
MTA Daily - Western stations,/output/MTA_Daily_YYZ/nick_rouge_station_delays_leg_flown1.fex,N,191,Y,Excel Document,Report
MTA Daily - Western stations,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,191,Y,Excel Document,Report
MTA Daily - Station YYZ,/output/MTA_Daily_YYZ/nick_rouge_station_delays_leg_flown1.fex,N,191,Y,Excel Document,Report
MTA Daily - Station YYZ,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,191,Y,Excel Document,Report
MTA Weekly - Eastern stations,/output/MTA_Daily_YYZ/nick_rouge_station_delays_leg_flown1.fex,N,191,Y,Excel Document,Report
MTA Weekly - Eastern stations,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,191,Y,Excel Document,Report
MTA Weekly - Western Stations,/output/MTA_Daily_YYZ/nick_rouge_station_delays_leg_flown1.fex,N,191,Y,Excel Document,Report
MTA Weekly - Western Stations,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,191,Y,Excel Document,Report
MTA Weekly - Station YYZ,/output/MTA_Daily_YYZ/nick_rouge_station_delays_leg_flown1.fex,N,191,Y,Excel Document,Report
MTA Weekly - Station YYZ,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,191,Y,Excel Document,Report
SPAT 2-Day YHZ,/output/SPAT_2-Day/SPAT_2day.fex,N,192,Y,Zip File containing an Excel Document,Report
SPAT 2-Day YHZ,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,192,Y,Zip File containing an Excel Document,Report
SPAT 2-Day YOW,/output/SPAT_2-Day/SPAT_2day.fex,N,192,Y,Zip File containing an Excel Document,Report
SPAT 2-Day YOW,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,192,Y,Zip File containing an Excel Document,Report
SPAT 2-Day YYZ,/output/SPAT_2-Day/SPAT_2day.fex,N,192,Y,Zip File containing an Excel Document,Report
SPAT 2-Day YYZ,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,192,Y,Zip File containing an Excel Document,Report
SEC Weekly Delays,/output/SEC_Weekly_delays/catsa_security_delays.fex,N,193,N,Excel Document,Report
SEC Weekly Delays,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,193,N,Excel Document,Report
LHR Monthly PAX check-in report WF8,/output/Salesview_Reports/LHR_CKI_billing_extract.fex,N,194,N,Excel Document,Report
LHR Monthly PAX check-in report WF8,/output//home/BuildScanDirectory/ops/EDA/EDASERVE/ops_analytics/procedures/common_dates_ibi.fex,N,194,N,Excel Document,Report
