Procedure Name,Procedure Path,Master Name,Master Path
ops_perf_monitor.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_monitor.fex,ops_perf_data_mtd_flights_hold,/output/ops/ops_perf_data_mtd_flights_hold.mas
ops_perf_daily.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_daily.fex,leg_incident,/output/ops/leg_incident.mas
ops_perf_dv.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_dv.fex,leg_flown,/output/ops/leg_flown.mas
ops_perf_delays_over_3hrs.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_delays_over_3hrs.fex,leg_flown,/output/ops/leg_flown.mas
ops_perf_startup_dly_breakdown.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_startup_dly_breakdown.fex,leg_flown,/output/ops/leg_flown.mas
jazz_ftp_cnl_flts.fex,/output/ETLs/JAZZ_FTP_Cancelled_Flights/jazz_ftp_cnl_flts.fex,leg_incident,/output/ops/leg_incident.mas
jazz_ftp_operated_flts.fex,/output/ETLs/JAZZ_FTP_Operated_Flights/jazz_ftp_operated_flts.fex,leg_flown,/output/ops/leg_flown.mas
OMI_Daily_Snapshot_Report.fex,/output/SR4/OMI_Reports/OMI_Daily_Snapshot_Report.fex,omi_snapshot_master,/output/acm/omi_snapshot_master.mas
OMI_Daily_Snapshot_Report.fex,/output/SR4/OMI_Reports/OMI_Daily_Snapshot_Report.fex,omi_snapshot_details,/output/acm/omi_snapshot_details.mas
OMI_Contribution_Report.fex,/output/SR4/OMI_Reports/OMI_Contribution_Report.fex,acm_station_master,/output/acm/acm_station_master.mas
acf_excel.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_excel.fex,acf_future_data_hold_03,/output/fops/acf_future_data_hold_03.mas
acf_data.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_data.fex,acf_hist_data_hold_1,/output/ops/acf_hist_data_hold_1.mas
acf_data.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_data.fex,acf_hist_data_hold_2,/output/ops/acf_hist_data_hold_2.mas
acf_data.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_data.fex,acft_perf_type,/output/ops/acft_perf_type.mas
acf_data.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_data.fex,acf_future_data_hold_03_1,/output/ops/acf_future_data_hold_03_1.mas
acf_data.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_data.fex,acf_threshold_ref,/output/ops/acf_threshold_ref.mas
acf_data.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_data.fex,acf_future_data_hold_03_2,/output/ops/acf_future_data_hold_03_2.mas
acf_tab_dlmtd.fex,/output/Fuel_Reports/Contingency_Fuel_Stats/acf_tab_dlmtd.fex,acf_future_data_hold_03,/output/fops/acf_future_data_hold_03.mas
Crew_Activity_Pay_Report.fex,/output/FOPs_Reports/Crew_Activity_Pay_Report/Crew_Activity_Pay_Report.fex,ac_crew_activity_pay_det_agg,/output/fops/ac_crew_activity_pay_det_agg.mas
aircom_extract.fex,/output/ETLs/AIRCOM_ETLs/aircom_extract.fex,logt,/output/ops/logt.mas
aircom_extract_tdx.fex,/output/ETLs/AIRCOM_ETLs/aircom_extract_tdx.fex,logt,/output/ops/logt.mas
daily_cumulative_aims_msg_extract.fex,/output/ETLs/Daily_APM_Reports/daily_cumulative_aims_msg_extract.fex,logt,/output/ops/logt.mas
fops_daily_rsv_stats.fex,/output/FOPs_Reports/FOPS_Daily_Reserve_Stats/fops_daily_rsv_stats.fex,fops_xcrew_crm_home_base,/output/fops/fops_xcrew_crm_home_base.mas
fops_daily_rsv_stats.fex,/output/FOPs_Reports/FOPS_Daily_Reserve_Stats/fops_daily_rsv_stats.fex,fops_xcrew_qualification,/output/fops/fops_xcrew_qualification.mas
fops_daily_rsv_stats.fex,/output/FOPs_Reports/FOPS_Daily_Reserve_Stats/fops_daily_rsv_stats.fex,fops_xcrew_rank,/output/fops/fops_xcrew_rank.mas
fops_daily_rsv_stats.fex,/output/FOPs_Reports/FOPS_Daily_Reserve_Stats/fops_daily_rsv_stats.fex,fops_xcrew_personal_period,/output/fops/fops_xcrew_personal_period.mas
forecast_bags.fex,/output/Baggage_Reports/Forecast_Baggage_Daily/forecast_bags.fex,v_itinerary_segments,/output/airport/v_itinerary_segments.mas
forecast_bags.fex,/output/Baggage_Reports/Forecast_Baggage_Daily/forecast_bags.fex,ftw_estmtd_bags,/output/ops/ftw_estmtd_bags.mas
ifs_open_time_pairings.fex,/output/IFS_Reports/IFS_Daily_Open_Pairings/ifs_open_time_pairings.fex,ifs_xcrew_chain_daily,/output/ifs/ifs_xcrew_chain_daily.mas
ifs_daily_rsv_stats.fex,/output/IFS_Reports/IFS_Daily_Reserve_Stats/ifs_daily_rsv_stats.fex,ifs_xcrew_personal_period,/output/ifs/ifs_xcrew_personal_period.mas
ifs_daily_rsv_stats.fex,/output/IFS_Reports/IFS_Daily_Reserve_Stats/ifs_daily_rsv_stats.fex,ifs_xcrew_crm_home_base,/output/ifs/ifs_xcrew_crm_home_base.mas
ifs_daily_rsv_stats.fex,/output/IFS_Reports/IFS_Daily_Reserve_Stats/ifs_daily_rsv_stats.fex,ifs_xcrew_qualification,/output/ifs/ifs_xcrew_qualification.mas
intl_otp_data_extract.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_data_extract.fex,leg_flown,/output/ops/leg_flown.mas
intl_otp_data_extract.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_data_extract.fex,leg_incident,/output/ops/leg_incident.mas
intl_otp_data_extract.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_data_extract.fex,targets_carrier_station,/output/ops/targets_carrier_station.mas
intl_otp_data_extract.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_data_extract.fex,targets_carrier_citypair,/output/ops/targets_carrier_citypair.mas
intl_otp_carrier_summary.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_carrier_summary.fex,intl_otp_hold_all,/output/ops/intl_otp_hold_all.mas
intl_otp_region_summary.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_region_summary.fex,intl_otp_hold_all,/output/ops/intl_otp_hold_all.mas
intl_otp_station_summary.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_station_summary.fex,intl_otp_hold_all,/output/ops/intl_otp_hold_all.mas
intl_otp_flight_details.fex,/output/OTP_Reports/China_ARR_and_DEP/intl_otp_flight_details.fex,leg_flown,/output/ops/leg_flown.mas
Jetz_Daily_OTP_Report.fex,/output/OTP_Reports/Jetz_Daily_OTP_Report/Jetz_Daily_OTP_Report.fex,bi_leg_flown,/output/ops/bi_leg_flown.mas
sita_PAWOB_Weekly.fex,/output/Baggage_Reports/PAWOB_MTD_YTD/sita_PAWOB_Weekly.fex,sita_master_report,/output/airport/sita_master_report.mas
sita_PAWOB_Weekly.fex,/output/Baggage_Reports/PAWOB_MTD_YTD/sita_PAWOB_Weekly.fex,lvl0,/output/ops/lvl0.mas
sita_PAWOB_Weekly.fex,/output/Baggage_Reports/PAWOB_MTD_YTD/sita_PAWOB_Weekly.fex,all_data,/output/ops/all_data.mas
sita_PAWOB_Weekly.fex,/output/Baggage_Reports/PAWOB_MTD_YTD/sita_PAWOB_Weekly.fex,pawob_all_graph_data1,/output/ops/pawob_all_graph_data1.mas
sita_PAWOB_Weekly.fex,/output/Baggage_Reports/PAWOB_MTD_YTD/sita_PAWOB_Weekly.fex,pwt_graph,/output/ops/pwt_graph.mas
PilotSupervisorsUtilization.fex,/output/FOPs_Reports/FOPS_Metrics/PilotSupervisorsUtilization.fex,fops_xcrew_crm_add_qual,/output/fops/fops_xcrew_crm_add_qual.mas
PilotSupervisorsUtilization.fex,/output/FOPs_Reports/FOPS_Metrics/PilotSupervisorsUtilization.fex,fops_xcrew_duty,/output/fops/fops_xcrew_duty.mas
PilotSupervisorsUtilization.fex,/output/FOPs_Reports/FOPS_Metrics/PilotSupervisorsUtilization.fex,fops_xcrew_chain_daily,/output/fops/fops_xcrew_chain_daily.mas
PQRMcode_partI.fex,/output/FOPs_Reports/Flight_Ops_Reports/IOE_Tracking/PQRMcode_partI.fex,calendar,/output//calendar.mas
PQRMcode_partII.fex,/output/FOPs_Reports/Flight_Ops_Reports/IOE_Tracking/PQRMcode_partII.fex,transition_pilots_hld1,/output/fops/transition_pilots_hld1.mas
PQRMcode_partII.fex,/output/FOPs_Reports/Flight_Ops_Reports/IOE_Tracking/PQRMcode_partII.fex,transition_pilots_hold_final,/output/fops/transition_pilots_hold_final.mas
GH_PAWOB_SITA.fex,/output/Baggage_Reports/PAWOB_GH_Monthly/GH_PAWOB_SITA.fex,sita_file,/output/airport/sita_file.mas
GH_PAWOB_SITA.fex,/output/Baggage_Reports/PAWOB_GH_Monthly/GH_PAWOB_SITA.fex,leg_flown,/output/ops/leg_flown.mas
Ops_Summary_Data_Extract.fex,/output/OTP_Reports/Daily_Carrier_OPS_Summary/Data_Extract/Ops_Summary_Data_Extract.fex,leg_flown,/output/ops/leg_flown.mas
Ops_Summary_Data_Extract.fex,/output/OTP_Reports/Daily_Carrier_OPS_Summary/Data_Extract/Ops_Summary_Data_Extract.fex,leg_incident,/output/ops/leg_incident.mas
Ops_Summary_Data_Extract.fex,/output/OTP_Reports/Daily_Carrier_OPS_Summary/Data_Extract/Ops_Summary_Data_Extract.fex,station_master,/output/ops/station_master.mas
Ops_Summary_Summary_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Summary_v2.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
Ops_Summary_Summary_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Summary_v2.fex,targets_carrier_citypair,/output/ops/targets_carrier_citypair.mas
Ops_Summary_Summary_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Summary_v2.fex,targets_carrier_station,/output/ops/targets_carrier_station.mas
Ops_Summary_Summary_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Summary_v2.fex,scor_data_mtd_flights_hold,/output/ops/scor_data_mtd_flights_hold.mas
Ops_Summary_IRROPS_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_IRROPS_v2.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
Ops_Summary_IRROPS_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_IRROPS_v2.fex,targets_carrier_citypair,/output/ops/targets_carrier_citypair.mas
Ops_Summary_IRROPS_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_IRROPS_v2.fex,scor_data_mtd_flights_hold,/output/ops/scor_data_mtd_flights_hold.mas
Ops_Summary_IRROPS_v2.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_IRROPS_v2.fex,scor_data_irrops_hold,/output/ops/scor_data_irrops_hold.mas
Ops_Summary_CNLS.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_CNLS.fex,scor_data_mtd_flights_hold,/output/ops/scor_data_mtd_flights_hold.mas
Ops_Summary_PAX.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_PAX.fex,scor_data_mtd_flights_hold,/output/ops/scor_data_mtd_flights_hold.mas
Ops_Summary_Delays_Most_Common.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Delays_Most_Common.fex,targets_carrier_stn_dly_cde,/output/ops/targets_carrier_stn_dly_cde.mas
Ops_Summary_Delays_Most_Common.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Delays_Most_Common.fex,scor_data_mtd_flights_hold,/output/ops/scor_data_mtd_flights_hold.mas
Ops_Summary_Delays_Less_Common.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Delays_Less_Common.fex,targets_carrier_stn_dly_cde,/output/ops/targets_carrier_stn_dly_cde.mas
Ops_Summary_Delays_Less_Common.fex,/output/OTP_Reports/USA_Daily_OPS_Summary/Ops_Summary_Delays_Less_Common.fex,scor_data_mtd_flights_hold,/output/ops/scor_data_mtd_flights_hold.mas
